Row ID,주문번호,주문일자,배송일자,배송종류,고객번호, 고객이름,고객종류,국가,지역,시/도,시/군/구,제품번호,제뭎명,분류1,분류2,매출,개수,할인율,수익,반품유무,수익율
3858,US-2021-105389,2021-10-23,2021-10-28,빠른배송,DM-13015,문승민,개인고객,대한민국,수도권,경기도,평택시,OFF-AR-10000634,Newell 320,사무용품,필기구,12444.528,3,0.2,1088.8962,,8.75
3859,CA-2018-140816,2018-12-20,2018-12-20,당일배송,TC-21295,허동춘,개인고객,대한민국,호남,전라남도,완도군,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,전자제품,컴퓨터소품,542684.156,7,0.2,108536.8312,Yes,20.0
3860,CA-2021-154039,2021-02-17,2021-02-22,일반배송,JK-16120,심상재,홈오피스,대한민국,호남,전라남도,보성군,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",가구,책상,582683.04,3,0.5,-326302.5024,,-55.99999999999999
3861,CA-2021-154039,2021-02-17,2021-02-22,일반배송,JK-16120,심상재,홈오피스,대한민국,호남,전라남도,보성군,TEC-PH-10002789,LG Exalt,전자제품,전화기,151185.508,1,0.2,13228.73195,,8.75
3862,CA-2018-135755,2018-05-03,2018-05-10,일반배송,NC-18415,임진후,개인고객,대한민국,수도권,인천광역시,계양구,OFF-BI-10004828,GBC Poly Designer Binding Covers,사무용품,바인더,48673.224,3,0.2,17644.0437,,36.24999999999999
3863,CA-2018-135755,2018-05-03,2018-05-10,일반배송,NC-18415,임진후,개인고객,대한민국,수도권,인천광역시,계양구,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",사무용품,바인더,13200.504,3,0.2,4785.1827,,36.25
3864,CA-2021-123246,2021-10-17,2021-10-19,빠른배송,AJ-10960,권주상,개인고객,대한민국,영남,울산광역시,북구,OFF-AR-10001770,Economy #2 Pencils,사무용품,필기구,12890.36,4,0.0,3351.4936,,25.999999999999996
3865,CA-2019-157133,2019-11-28,2019-12-03,일반배송,LC-16885,오혜영,개인고객,대한민국,수도권,인천광역시,부평구,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",가구,가구소품,184099.54,5,0.6,-220919.448,,-120.0
3866,CA-2018-124709,2018-07-27,2018-07-29,빠른배송,GW-14605,서기쁨,개인고객,대한민국,영남,경상남도,산청군,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,전자제품,컴퓨터소품,288337.0,2,0.0,46133.92,,16.0
3867,CA-2021-146360,2021-04-23,2021-04-25,빠른배송,SC-20305,차혜민,개인고객,대한민국,영남,부산광역시,동래구,TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",전자제품,컴퓨터소품,188194.41,6,0.0,67749.9876,,35.99999999999999
3868,CA-2019-132486,2019-10-23,2019-10-27,빠른배송,JF-15355,손영아,개인고객,대한민국,영남,부산광역시,수영구,TEC-AC-10000710,Maxell DVD-RAM Discs,전자제품,컴퓨터소품,179689.68,9,0.0,77266.5624,,43.0
3869,CA-2019-132486,2019-10-23,2019-10-27,빠른배송,JF-15355,손영아,개인고객,대한민국,영남,부산광역시,수영구,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",가구,의자,291709.816,1,0.2,32817.3543,,11.25
3870,CA-2019-132486,2019-10-23,2019-10-27,빠른배송,JF-15355,손영아,개인고객,대한민국,영남,부산광역시,수영구,FUR-CH-10004540,Global Chrome Stack Chair,가구,의자,232569.232,7,0.2,20349.8078,,8.75
3871,CA-2019-132486,2019-10-23,2019-10-27,빠른배송,JF-15355,손영아,개인고객,대한민국,영남,부산광역시,수영구,OFF-PA-10004971,Xerox 196,사무용품,종이류,14004.94,2,0.0,6862.4206,,49.0
3872,CA-2019-132486,2019-10-23,2019-10-27,빠른배송,JF-15355,손영아,개인고객,대한민국,영남,부산광역시,수영구,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",사무용품,봉투류,14295.7,4,0.0,6861.936,,47.99999999999999
3873,CA-2019-132486,2019-10-23,2019-10-27,빠른배송,JF-15355,손영아,개인고객,대한민국,영남,부산광역시,수영구,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,가구,의자,1020509.448,3,0.2,51025.4724,,5.0
3874,CA-2020-136231,2020-09-05,2020-09-07,빠른배송,DM-13015,문승민,개인고객,대한민국,수도권,경기도,평택시,OFF-EN-10001099,Staple envelope,사무용품,봉투류,28436.328,3,0.2,9241.8066,,32.49999999999999
3875,CA-2020-136231,2020-09-05,2020-09-07,빠른배송,DM-13015,문승민,개인고객,대한민국,수도권,경기도,평택시,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",사무용품,바인더,104259.267,7,0.7,-76456.7958,,-73.33333333333334
3876,CA-2020-136231,2020-09-05,2020-09-07,빠른배송,DM-13015,문승민,개인고객,대한민국,수도권,경기도,평택시,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,전자제품,전화기,131791.816,2,0.2,8236.98850000001,,6.250000000000008
3877,CA-2020-136231,2020-09-05,2020-09-07,빠른배송,DM-13015,문승민,개인고객,대한민국,수도권,경기도,평택시,OFF-PA-10000327,Xerox 1971,사무용품,종이류,12444.528,3,0.2,3888.915,,31.25
3878,CA-2020-140641,2020-10-28,2020-11-02,일반배송,EP-13915,반세찬,개인고객,대한민국,수도권,서울특별시,성북구,OFF-BI-10001191,Canvas Sectional Post Binders,사무용품,바인더,46267.185,5,0.7,-32387.0295,,-70.0
3879,CA-2018-151001,2018-04-05,2018-04-07,특급배송,JG-15805,신봄,기업고객,대한민국,영남,경상북도,영천시,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",사무용품,수납제품,60129.168,4,0.2,4509.6876,,7.500000000000001
3880,CA-2018-151001,2018-04-05,2018-04-07,특급배송,JG-15805,신봄,기업고객,대한민국,영남,경상북도,영천시,OFF-ST-10001031,Adjustable Personal File Tote,사무용품,수납제품,63114.304,4,0.2,4733.5728,,7.5
3881,CA-2019-129896,2019-06-15,2019-06-20,일반배송,PF-19120,정지윤,개인고객,대한민국,영남,부산광역시,부산진구,OFF-PA-10002245,Xerox 1895,사무용품,종이류,11591.632,2,0.2,3622.385,,31.250000000000007
3882,CA-2019-129896,2019-06-15,2019-06-20,일반배송,PF-19120,정지윤,개인고객,대한민국,영남,부산광역시,부산진구,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",사무용품,수납제품,99788.832,2,0.2,-23699.8476,,-23.75
3883,CA-2019-129896,2019-06-15,2019-06-20,일반배송,PF-19120,정지윤,개인고객,대한민국,영남,부산광역시,부산진구,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",가구,가구소품,441838.896,6,0.2,-44183.8896,,-10.0
3884,CA-2019-129896,2019-06-15,2019-06-20,일반배송,PF-19120,정지윤,개인고객,대한민국,영남,부산광역시,부산진구,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",가구,가구소품,48770.144,4,0.2,13411.7896,,27.500000000000004
3885,CA-2018-152849,2018-07-05,2018-07-12,일반배송,DW-13195,민라희,기업고객,대한민국,강원,강원도,화천군,OFF-AR-10002833,Newell 322,사무용품,필기구,5291.832,3,0.2,463.0353,,8.75
3886,US-2021-127341,2021-01-29,2021-02-02,일반배송,CK-12595,류설아,개인고객,대한민국,호남,전라남도,곡성군,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",사무용품,바인더,14693.072,4,0.8,-24978.2224,,-170.0
3887,CA-2020-167759,2020-03-03,2020-03-08,빠른배송,CC-12670,류은하수,개인고객,대한민국,호남,광주광역시,남구,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,전자제품,전화기,163370.775,3,0.0,45743.817,Yes,28.000000000000004
3888,CA-2018-100895,2018-06-02,2018-06-06,일반배송,SV-20785,최태진,개인고객,대한민국,수도권,경기도,동두천시,OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",사무용품,필기구,10370.44,2,0.0,3214.8364,,31.0
3889,CA-2018-100895,2018-06-02,2018-06-06,일반배송,SV-20785,최태진,개인고객,대한민국,수도권,경기도,동두천시,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,전자제품,전화기,290723.655,3,0.0,81402.6234,,27.999999999999996
3890,CA-2018-100895,2018-06-02,2018-06-06,일반배송,SV-20785,최태진,개인고객,대한민국,수도권,경기도,동두천시,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",사무용품,수납제품,432432.81,2,0.0,129729.843,,30.0
3891,US-2020-163881,2020-11-24,2020-11-30,일반배송,SP-20860,하종호,기업고객,대한민국,영남,울산광역시,중구,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,전자제품,컴퓨터소품,799468.85,2,0.0,263824.7205,,33.0
3892,US-2020-163881,2020-11-24,2020-11-30,일반배송,SP-20860,하종호,기업고객,대한민국,영남,울산광역시,중구,FUR-CH-10001394,Global Leather Executive Chair,가구,의자,2041077.048,6,0.2,255134.631,,12.5
3893,US-2020-163881,2020-11-24,2020-11-30,일반배송,SP-20860,하종호,기업고객,대한민국,영남,울산광역시,중구,TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,전자제품,컴퓨터소품,678343.08,8,0.0,230636.6472,,34.0
3894,US-2020-144547,2020-11-10,2020-11-14,일반배송,MS-17770,이동인,개인고객,대한민국,영남,울산광역시,남구,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,전자제품,컴퓨터소품,339152.156,7,0.2,59351.6273,,17.5
3895,US-2018-112200,2018-11-22,2018-11-28,일반배송,TC-21475,허지현,홈오피스,대한민국,강원,강원도,평창군,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",사무용품,바인더,12090.77,5,0.8,-19949.7705,,-165.0
3896,CA-2021-110212,2021-05-01,2021-05-05,일반배송,SJ-20125,차순자,홈오피스,대한민국,호남,전라남도,여수시,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",전자제품,컴퓨터소품,59242.35,5,0.0,21919.6695,,37.0
3897,CA-2021-134285,2021-12-07,2021-12-12,일반배송,DS-13180,문희진,기업고객,대한민국,영남,부산광역시,북구,OFF-FA-10000611,Binder Clips by OIC,사무용품,집게류,4303.248,3,0.2,1506.1368,,35.0
3898,CA-2021-134285,2021-12-07,2021-12-12,일반배송,DS-13180,문희진,기업고객,대한민국,영남,부산광역시,북구,OFF-PA-10000304,Xerox 1995,사무용품,종이류,18841.248,3,0.2,6594.4368,,35.0
3899,CA-2021-102267,2021-11-30,2021-12-04,일반배송,SC-20800,최현,개인고객,대한민국,수도권,서울특별시,용산구,OFF-FA-10000611,Binder Clips by OIC,사무용품,집게류,2868.832,2,0.2,1004.0912,,35.0
3900,CA-2021-157980,2021-12-07,2021-12-09,특급배송,SH-20395,최민종,개인고객,대한민국,영남,경상북도,경주시,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,전자제품,컴퓨터소품,155052.616,2,0.2,31010.5232,,20.0
3901,CA-2019-121097,2019-01-03,2019-01-08,일반배송,SF-20965,한기쁨,기업고객,대한민국,수도권,경기도,고양시,OFF-PA-10001937,Xerox 21,사무용품,종이류,12560.832,2,0.2,4396.2912,,35.0
3902,CA-2019-151043,2019-11-14,2019-11-20,일반배송,MG-17680,이경숙,홈오피스,대한민국,호남,전라남도,무안군,TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,전자제품,컴퓨터소품,58132.616,2,0.2,-1453.3154,,-2.5
3903,US-2019-119312,2019-10-02,2019-10-07,빠른배송,CS-12400,도영희,홈오피스,대한민국,수도권,경기도,부천시,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,사무용품,수납제품,327516.91,14,0.0,91704.7348,,28.000000000000004
3904,CA-2019-167010,2019-04-05,2019-04-10,일반배송,VT-21700,현한나,홈오피스,대한민국,영남,부산광역시,해운대구,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,사무용품,집기비품,118862.688,7,0.2,22286.754,,18.750000000000004
3905,CA-2019-167010,2019-04-05,2019-04-10,일반배송,VT-21700,현한나,홈오피스,대한민국,영남,부산광역시,해운대구,OFF-ST-10003816,Fellowes High-Stak Drawer Files,사무용품,수납제품,683053.392,4,0.2,25614.5022,,3.75
3906,CA-2019-167010,2019-04-05,2019-04-10,일반배송,VT-21700,현한나,홈오피스,대한민국,영남,부산광역시,해운대구,OFF-BI-10002072,Cardinal Slant-D Ring Binders,사무용품,바인더,12633.522,4,0.7,-8422.348,,-66.66666666666666
3907,CA-2019-167010,2019-04-05,2019-04-10,일반배송,VT-21700,현한나,홈오피스,대한민국,영남,부산광역시,해운대구,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,가구,가구소품,662855.264,4,0.2,-82856.9080000001,,-12.500000000000016
3908,CA-2019-167010,2019-04-05,2019-04-10,일반배송,VT-21700,현한나,홈오피스,대한민국,영남,부산광역시,해운대구,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,전자제품,전화기,17990.775,5,0.4,-3898.00125,,-21.666666666666664
3909,CA-2019-167010,2019-04-05,2019-04-10,일반배송,VT-21700,현한나,홈오피스,대한민국,영남,부산광역시,해운대구,TEC-PH-10002844,Speck Products Candyshell Flip Case,전자제품,전화기,50868.462,2,0.4,-11869.3078,,-23.333333333333332
3910,CA-2019-167010,2019-04-05,2019-04-10,일반배송,VT-21700,현한나,홈오피스,대한민국,영남,부산광역시,해운대구,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",가구,가구소품,9188.016,1,0.2,2871.255,,31.25
3911,CA-2019-167010,2019-04-05,2019-04-10,일반배송,VT-21700,현한나,홈오피스,대한민국,영남,부산광역시,해운대구,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",가구,책장,426993.175,5,0.5,-256195.905,,-60.0
3912,CA-2021-126788,2021-06-05,2021-06-06,특급배송,AB-10105,강은경,개인고객,대한민국,호남,전라북도,무주군,TEC-PH-10001619,LG G3,전자제품,전화기,569860.524,3,0.2,64109.3089499999,,11.249999999999982
3913,CA-2021-148068,2021-09-18,2021-09-25,일반배송,MM-18280,임영선,기업고객,대한민국,호남,광주광역시,북구,OFF-PA-10001639,Xerox 203,사무용품,종이류,23551.56,3,0.0,11304.7488,,47.99999999999999
3914,CA-2021-148068,2021-09-18,2021-09-25,일반배송,MM-18280,임영선,기업고객,대한민국,호남,광주광역시,북구,FUR-FU-10002268,Ultra Door Push Plate,가구,가구소품,11896.93,2,0.0,3925.9869,,32.99999999999999
3915,US-2021-142573,2021-07-18,2021-07-23,일반배송,ML-17410,윤규화,개인고객,대한민국,수도권,서울특별시,강동구,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",가구,책상,971138.4,5,0.5,-543837.504,,-55.99999999999999
3916,US-2021-142573,2021-07-18,2021-07-23,일반배송,ML-17410,윤규화,개인고객,대한민국,수도권,서울특별시,강동구,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",가구,의자,195739.632,2,0.2,12233.727,,6.25
3917,US-2021-142573,2021-07-18,2021-07-23,일반배송,ML-17410,윤규화,개인고객,대한민국,수도권,서울특별시,강동구,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,사무용품,종이류,19500.304,2,0.2,6337.5988,,32.5
3918,US-2021-142573,2021-07-18,2021-07-23,일반배송,ML-17410,윤규화,개인고객,대한민국,수도권,서울특별시,강동구,OFF-BI-10003350,Acco Expandable Hanging Binders,사무용품,바인더,9275.244,4,0.7,-7420.1952,,-80.0
3919,US-2021-142573,2021-07-18,2021-07-23,일반배송,ML-17410,윤규화,개인고객,대한민국,수도권,서울특별시,강동구,FUR-CH-10000513,High-Back Leather Manager's Chair,가구,의자,377958.924,3,0.2,-51969.35205,,-13.750000000000002
3920,US-2019-148817,2019-12-01,2019-12-07,일반배송,KD-16495,양근수,기업고객,대한민국,수도권,서울특별시,구로구,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",사무용품,수납제품,74725.32,4,0.0,20175.8364,,26.999999999999996
3921,US-2019-148817,2019-12-01,2019-12-07,일반배송,KD-16495,양근수,기업고객,대한민국,수도권,서울특별시,구로구,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",사무용품,바인더,77487.54,4,0.0,37194.0192,,48.00000000000001
3922,CA-2020-110044,2020-06-28,2020-07-02,빠른배송,RF-19735,주혜슬,개인고객,대한민국,호남,전라남도,고흥군,TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,전자제품,전화기,436110.924,3,0.2,43611.0924,,10.0
3923,CA-2021-146920,2021-08-28,2021-09-01,일반배송,SC-20305,차혜민,개인고객,대한민국,영남,부산광역시,동래구,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),사무용품,종이류,30704.256,6,0.2,9595.08,,31.25
3924,CA-2021-146920,2021-08-28,2021-09-01,일반배송,SC-20305,차혜민,개인고객,대한민국,영남,부산광역시,동래구,OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),사무용품,종이류,32371.28,5,0.2,11329.948,,35.0
3925,CA-2018-103940,2018-09-17,2018-09-21,일반배송,BN-11515,김지혜,개인고객,대한민국,수도권,경기도,안양시,OFF-ST-10004963,Eldon Gobal File Keepers,사무용품,수납제품,36684.22,2,0.0,1467.3688,Yes,4.0
3926,CA-2018-103940,2018-09-17,2018-09-21,일반배송,BN-11515,김지혜,개인고객,대한민국,수도권,경기도,안양시,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,사무용품,수납제품,70182.195,3,0.0,19651.0146,Yes,27.999999999999996
3927,CA-2018-103940,2018-09-17,2018-09-21,일반배송,BN-11515,김지혜,개인고객,대한민국,수도권,경기도,안양시,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",가구,가구소품,42814.41,2,0.0,16269.4758,Yes,37.99999999999999
3928,CA-2018-103940,2018-09-17,2018-09-21,일반배송,BN-11515,김지혜,개인고객,대한민국,수도권,경기도,안양시,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,사무용품,바인더,166266.26,5,0.2,56114.86275,Yes,33.75
3929,CA-2020-162082,2020-03-14,2020-03-17,특급배송,JS-15880,신시원,개인고객,대한민국,수도권,경기도,파주시,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",가구,책장,292373.718,5,0.32,-17198.454,,-5.882352941176471
3930,CA-2020-162082,2020-03-14,2020-03-17,특급배송,JS-15880,신시원,개인고객,대한민국,수도권,경기도,파주시,OFF-PA-10001934,Xerox 1993,사무용품,종이류,6280.416,1,0.2,2276.6508,,36.25
3931,CA-2020-162082,2020-03-14,2020-03-17,특급배송,JS-15880,신시원,개인고객,대한민국,수도권,경기도,파주시,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",사무용품,필기구,176326.556,7,0.2,19836.73755,,11.25
